,Text,Tokens,Labelled_topic
3421,"I'm trying several of the Wu Yi teas. I like this one particularly because of the subtle citrus taste. It also has a natural sweetness.  The ingredients include Organic Wu-Li Cliff Oolong Tea (700 mg), Organic Black Tea (600 mg), Organic Green Tea Extract (100 mg), Proprietary blend (600 mg), plus some Ginseng (panax), Orange Peel, Lemon Grass, and Guarana. Other Ingredients: Natual Orange and Citrus flavors.  My goal is to drink more tea and less coffee. I am enjoying trying a different kind of tea every day. I'll be coming back to this one.","['wu', 'yi', 'subtle', 'citrus', 'natural', 'sweetness', 'ingredient', 'organic', 'wu-li', 'cliff', 'tea', 'mg', 'organic', 'black', 'tea', 'mg', 'organic', 'green', 'tea', 'extract', 'mg', 'proprietary', 'blend', 'mg', 'ginseng', 'panax', 'orange', 'peel', 'lemon', 'grass', 'ingredient', 'natual', 'orange', 'citrus', 'flavor', 'goal', 'tea', 'coffee', 'different', 'kind', 'tea']",0
3422,"I've tried so many different Jasmine teas and this one is my favorite. There are some I just do not like. This brand has a wonderful flavor. I have been drinking this for about 5 years now, it is a good deal if you buy this from Amazon on auto ship. You can't beat the price.","['different', 'jasmine', 'tea', 'favorite', 'brand', 'wonderful', 'flavor', 'year', 'deal', 'auto', 'ship', 'price']",0
3425,Best tasting green tea around a bit pricey . I tried yogi green tea because it was cheaper it was good but not a smooth and rich tasting.I will stick with Traditional Medicinal from now on.,"['best', 'green', 'tea', 'bit', 'pricey', 'green', 'tea', 'cheaper', 'smooth', 'rich', 'traditional', 'medicinal']",0
3438,"When I received this item, I was very disappointed with it. It is rather cheap looking and I wouldn't want this on my counter for all to see. The left side of the tray was lopsided and looked strange when you pulled it out. Needless to say I boxed it back up and sent it back for a full refund. Definitely not worth $25.00, but after seeing it I would have been equally disappointed had I paid only $10.00.","['item', 'disappointed', 'cheap', 'counter', 'left', 'tray', 'strange', 'needle', 'refund', 'worth', 'disappointed']",0
3439,The sweet Maui onion tastes like sour cream and onion.  I was hoping to get the delicious chips that I enjoyed in Maui.  Don't wast your time.,"['sweet', 'maui', 'onion', 'taste', 'sour', 'cream', 'onion', 'delicious', 'chip', 'maui', 'time']",0
3445,"I love to make sun tea with these tea bags, it is very nice on a hot day to sit with a chilled glass. It is tasty and not too sweet, highly recommended!","['sun', 'tea', 'tea', 'bag', 'hot', 'chilled', 'glass', 'sweet']",0
3451,"I wanted desperately to love, or even like this drink mix, but am not having success doing so. I love mint tea but this tastes all green tea to me. It's too strong a green and too weak a mint flavor for me to enjoy it. Every once in a while I'll try to tolerate a bottle again hoping I change my taste. It's not gross and so clearly is appealing to some people.","['drink', 'mix', 'success', 'mint', 'tea', 'green', 'tea', 'strong', 'green', 'weak', 'mint', 'flavor', 'bottle', 'gross', 'people']",0
3453,"I once loved these chips and they were the only chips i would buy.  I discovered them when I was in England back in 2000 and quickly became a fan.  About a year ago I picked up a bag that was on sale at my local supermarket.  I was finding it odd that they were on sale so much but took advantage of it.  After opening the bag I found the chips were not even close to the Kettle chips I was used to.  They were all uniform whitish yellow in color, flavor was way off, the lovely extra crisp brown chips were gone completely and I was very disappointed.  So I e-mailed Kettle with the following:  ""What Happened? I bought this bag of chips the other day and they have a very different taste; It tastes ""cheaper"". I don't know how else to put it... I also noticed that the chips seemed to be less cooked as I did not see any of the browner colored chips that have the most flavor. I am hoping that nothing has changed with the ingredients or process used to produce this product. Did I just get a weird batch? I have been buying only Kettle Chips for about 10 years now so I am wondering.""  I did receive a reply: ""Thanks for letting us know about your experience with your Kettle Brand® Chips. It sounds like you may have received a bag that should not have slipped by our inspections, and we apologize.Our potatoes do vary seasonally which could account for a variation in color-but our chips should still taste great!Thanks for providing us with the ""best before"" code from the bag.  This really helps when passing on your comments to our staff. We are sending some coupons to replace your purchase with any of our Kettle Brand® flavors or nut butters, believing you will have a great experience with your next purchase! In case you buy this product again, we suggest avoiding the same best before date (if you still have it) in the rare instance another bag from the same case slipped by our inspections at the same time. Thanks again for letting us know about this and expect the coupons to arrive within 3 weeks.  Please let me know if I can be of any more help.""  Well the next bag was good.  Since that time I have picked up 3 bags of chips all were like the ""bad"" bag so I am pretty sure that they have changed there product to reduce cost.  I did some research and found out that Kettle was bought out by a private equity company.  So the same cookie cutter management processes are probably being employed at Kettle.  Acquire company with high quality brand recognition, sell product to mass merchants, lower quality/cost of product to increase margin and finally sell company just before the customer base starts to realize that the brand is no longer a quality brand.  increased profits make the company more valuable on paper so they make a nice profit for the investors. Customer and employees lose out of course as does an unsuspecting buyer of the exploited brand.  Stay away from Kettle chips they are no longer the same...","['chip', 'chip', 'england', 'fan', 'bag', 'sale', 'local', 'supermarket', 'sale', 'advantage', 'bag', 'chip', 'kettle', 'chip', 'uniform', 'whitish', 'yellow', 'color', 'flavor', 'way', 'lovely', 'extra', 'crisp', 'chip', 'disappointed', 'e-mailed', 'kettle', 'bag', 'chip', 'different', 'cheaper', 'chip', 'cooked', 'browner', 'chip', 'flavor', 'ingredient', 'process', 'weird', 'batch', 'chip', 'year', 'reply', 'thanks', 'experience', 'chip', 'bag', 'inspection', 'potato', 'vary', 'variation', 'color-but', 'chip', 'thanks', 'best', 'code', 'bag', 'comment', 'staff', 'coupon', 'purchase', 'kettle', 'flavor', 'nut', 'butter', 'experience', 'purchase', 'case', 'best', 'date', 'rare', 'instance', 'bag', 'case', 'inspection', 'time', 'thanks', 'coupon', 'week', 'help', 'bag', 'time', 'bag', 'chip', 'bad', 'bag', 'pretty', 'sure', 'cost', 'research', 'kettle', 'private', 'equity', 'company', 'cookie', 'cutter', 'management', 'process', 'kettle', 'company', 'high', 'brand', 'recognition', 'merchant', 'lower', 'margin', 'company', 'customer', 'base', 'brand', 'brand', 'profit', 'company', 'valuable', 'paper', 'profit', 'investor', 'customer', 'employee', 'course', 'unsuspecting', 'buyer', 'exploited', 'brand', 'kettle', 'chip']",0
3454,"I love pineapples and these are wonderful.  They taste great, are easily portable and need no refridgeration which is good during the summer.  I also like the apple and Asian pears.  Not so cray about the strawberry bananas and the potato crisps","['pineapple', 'wonderful', 'portable', 'refridgeration', 'summer', 'apple', 'asian', 'pear', 'cray', 'strawberry', 'banana', 'potato', 'crisp']",0
3465,I have tried alot of Jasmine teas and by far this is the best I have tried.  Everyone I share this with agrees.,"['alot', 'jasmine', 'tea', 'best', 'share', 'agrees']",0
3477,This candy is not as described. The middle is almost hard it is not a silky or smooth filling as described. Looks and tastes like it's way past it's expiration date. Would never reccommend this. Paid a good chunk of cash for nothing,"['candy', 'middle', 'hard', 'silky', 'smooth', 'filling', 'described', 'look', 'taste', 'way', 'expiration', 'date', 'chunk', 'cash']",0
3480,"These bags never close well, so if you are a compulsive bag-closer, forget about it. Ah, the taste you ask? Dry, and dusted with its own carnation in powderized form. Snack creators branching out by offering traditional products in slightly different forms results in me expressing negative comments via reviews. And why, oh, why does everything have to be miniaturized in order to appeal to rugrats and the type of people who have to proclaim their brood with stick figure-ish stickers on the back of their vehicle? Please, just go straight for the original ""Chips Ahoy!"" in standard size, pig out, and forget about the kids for six minutes.","['bag', 'compulsive', 'bag-closer', 'forget', 'dry', 'carnation', 'powderized', 'form', 'snack', 'creator', 'traditional', 'product', 'different', 'form', 'result', 'negative', 'comment', 'review', 'oh', 'type', 'people', 'brood', 'stick', 'figure-ish', 'sticker', 'vehicle', 'original', 'chip', 'standard', 'size', 'pig', 'kid', 'minute']",0
3490,"these are excellent quality bags (heavy, tight weave)--minimal, if any, floaties. (i use them, primarily, for tea.) ...if you decide to purchase them, you won't be disappointed.","['excellent', 'bag', 'heavy', 'tight', 'minimal', 'floaties', 'tea']",0
3492,This product smells so bad that I couldn't even try to consume it.  It smells sour and rancid and is detectable even before the package was opened.  The seller has a no return policy so I'm out the $ I spent on this as it will go right into the garbage.,"['bad', 'sour', 'rancid', 'detectable', 'package', 'seller', 'return', 'policy', 'spent', 'garbage']",0
3494,"I like this tea. It's one of the better green teas I have tasted. It has a smooth and subtle flavor. I definitely enjoy it more than Bigelow's green tea, and it compares favorably to other brands as well. The packaging is also very elegant. I don't really have much more to say about this tea. Try it, you might like it.","['tea', 'better', 'green', 'tea', 'smooth', 'subtle', 'flavor', 'bigelow', 'green', 'tea', 'brand', 'packaging', 'elegant', 'tea']",0
3496,"I don't know if I got a bad batch or something, but I could'nt get these to cook right. I followed the instructions and after about two minutes, the bag stoped expanding. I opened it and found everything badly burnt. the next bag I waited about one and a half minutes. I opened it and found half the chips uncooked. I never could find a time that either left some uncooked or some burnt. (I shook the bags and scattered the chips inside them well before microwaving each time)","['bad', 'batch', 'right', 'instruction', 'minute', 'bag', 'bag', 'half', 'minute', 'chip', 'time', 'uncooked', 'burnt', 'bag', 'chip', 'time']",0
3499,"I have ordered numerous teas, potions, lotions and other remedies...BUT have never had a lack of product in an order that was sealed.  The tea bag wrapping in question was sealed without a tea bag inside.  I would have said something sooner, however...I only tried these when I had a sinus infection and the last 3 times I tried to use one...the sealed pouch was EMPTY.  BEWARE!","['numerous', 'tea', 'potion', 'lotion', 'remedy', 'lack', 'tea', 'bag', 'question', 'tea', 'bag', 'sooner', 'tried', 'sinus', 'infection', 'time', 'sealed', 'pouch', 'beware']",0
3500,"First, let me state that I brew most of my tea in a gaiwan, hence, I use loose leaf tea.  White tea is one of my favorites so I'm always on the lookout for a nicely priced Bai Mudan.  As much as I love Bai Hao Yinzhen, I just cannot afford to drink it exclusively due to the volume of white tea I drink.  I thought this was a pretty good price and when I opened it up it didn't look too bad either.  Much to my surprise, after taking the first layer off the top (I transfer my tea to good tea tins) it was nearly all powder/dust with hardly any intact leaves.  This is extremely problematic if you don't use any filters or screens (like me).  I don't mind when some tea leaves get in my tea and it is pretty much normal if you don't pour through a screen, however, this was so broken up that it was just unworkable.  I have only opened one bag at this point so there is a chance that it was just that bag or possibly even a bad batch but at this point I most likely won't be ordering it again.  That being said, the whole leaves that were there (on the top) looked fine.  It does have a bit of a green tea taste (vs some other high quality white tea I am used to), however, it isn't bad or anything.  Definitely drinkable on a regular basis if the bag wasn't mostly powder.  I took a couple pics so I will post them...keep in mind this came in two pouches, I poured into tins and that is where I took the pictures (the product does not actually come in tins).","['state', 'tea', 'gaiwan', 'loose', 'leaf', 'tea', 'white', 'tea', 'favorite', 'lookout', 'bai', 'mudan', 'bai', 'hao', 'yinzhen', 'volume', 'white', 'tea', 'price', 'bad', 'surprise', 'layer', 'tea', 'tea', 'tin', 'intact', 'leaf', 'problematic', 'filter', 'screen', 'tea', 'tea', 'normal', 'screen', 'broken', 'unworkable', 'bag', 'point', 'chance', 'bag', 'bad', 'batch', 'point', 'likely', 'leaf', 'fine', 'bit', 'green', 'tea', 'high', 'white', 'tea', 'bad', 'drinkable', 'regular', 'basis', 'bag', 'couple', 'pic', 'mind', 'pouch', 'tin', 'picture', 'tin']",0
3503,"I wish Rihanna would get her face off this product.  It tastes nasty.  I bought a couple dozen since I love Vita Coco's products. However, this flavor is just the worst. They tried, and the taste has a hint of guava.  But it doesn't work in this package.  I have tried giving them away and nobody wants them - I still haven't seen anyone who likes the taste.","['wish', 'rihanna', 'face', 'nasty', 'couple', 'dozen', 'vita', 'coco', 'product', 'flavor', 'worst', 'hint', 'guava', 'package']",0
3505,"I love oatcakes so of course like most I did the topping go around and I thought try something way different...hear me out it's not bad, marmite on oatcake lol Try it sometime, Nairns oatcake is great with anything on it or nothing just depends on the person.","['oatcake', 'course', 'topping', 'way', 'different', 'bad', 'marmite', 'oatcake', 'lol', 'nairns', 'person']",0
3507,This tea has a wonderful flavor!! The price is right. And I love that they dont use staples on the bags. i can just throw the used ones right into the compost pit. Jasmine and green tea were meant to be together.,"['tea', 'wonderful', 'flavor', 'price', 'right', 'use', 'staple', 'bag', 'used', 'one', 'compost', 'pit', 'jasmine', 'green', 'tea']",0
3509,I bought some of this tea at Jungle Jims and absolutely love the frangrance as it is steeping and the taste is wonderful. I even make it into iced tea.,"['tea', 'jungle', 'jims', 'frangrance', 'wonderful', 'tea']",0
3510,"This Maamoul has a good taste for both the date and the cookies It's soft and doesn't smell bad because of the packing, I recommend it.","['maamoul', 'date', 'cooky', 'soft', 'bad', 'packing']",0
3547,"This tea has lots of flavors.  I first started loving Chai tea about 8 years ago.  I have tried many of the boxed liquid teas and I do like them.  I have preferred the brand Einstein bagles uses, but since I have a Starbucks close by, have grown to like the one they use as well.  My favorite is the ""masala"" tea made my a local Indian restaurant.  This most closely approximates that.  I am still trying to replicate it, but for now, this is the best I can do.  I really like this tea.  As a bonus, if I forget to empty the basket when I leave work, when I get in the next day, the whole area smells great!","['tea', 'lot', 'flavor', 'chai', 'tea', 'year', 'boxed', 'liquid', 'tea', 'brand', 'einstein', 'us', 'starbucks', 'favorite', 'masala', 'tea', 'local', 'indian', 'restaurant', 'best', 'tea', 'bonus', 'basket', 'work', 'area']",0
3551,"I gave half of the 6 pack to my friend visiting from Tokyo. We both love them. Although, it would be nice if they came in bigger cans.","['half', 'pack', 'friend', 'tokyo', 'bigger', 'can']",0
3555,Great tasting coffiee!! One of the best I've ever had! The problem here is the high shipping costs.,"['coffiee', 'best', 'problem', 'high', 'shipping', 'cost']",0
3556,This tea tastes fantastic! The flavour is not bitter at all as with other green teas and I keep brewing the same leaves about 3-4 times a day and still get really excellent flavour!  The packaging was also great as it came in a sealable pouch that kept the leavs fresh. Will definitely continue to purchase this tea in the future.,"['tea', 'fantastic', 'flavour', 'bitter', 'green', 'tea', '3-4', 'time', 'excellent', 'packaging', 'sealable', 'pouch', 'leavs', 'fresh', 'tea', 'future']",0
3561,"I feel like you don't get enough noodles for the money.  It is incredibly expensive, there aren't that many noodles, and I did NOT feel full from this.  The noodles do smell once you take them out of the package; however, they cook up rather easily.  They will stick together - so when you take them out of the water and put them on paper towels, make sure that you lay them out - otherwise, you will have issues later.  They do NOT have a taste, so make sure that you stir fry them or let them simmer with whatever you are using them with, otherwise, you will be disappointed.  Sorry, but I won't buy them again - too much money.","['noodle', 'money', 'expensive', 'noodle', 'noodle', 'package', 'water', 'paper', 'towel', 'sure', 'issue', 'make', 'sure', 'disappointed', 'sorry', 'money']",0
3569,"Read some reviews that said this tea could taste strong and earthy, but Generation Pu-erh tea was surprisingly nice, much nicer than green tea. I'm very happy with this product.  And the service was exceptional, shipping incredibly FAST! Thanks!","['review', 'tea', 'strong', 'earthy', 'generation', 'pu-erh', 'tea', 'nicer', 'green', 'tea', 'happy', 'service', 'exceptional', 'shipping', 'thanks']",0
3572,Product came quickly and in great condition. They taste great.  The bags are larger than the little snack bags of chips I usually get. I am very pleased.,"['condition', 'bag', 'larger', 'little', 'snack', 'bag', 'chip', 'pleased']",0
3576,I have subscribed these chips. They are so tasty. Not dry or oily. Cannot put it down once open a bag and have to have two bags in a row.,"['chip', 'dry', 'bag', 'bag', 'row']",0
3578,"I used this product cod roe (tarako spaghetti sauce )to eat when i feel lazy at japan. that very cheap and just boil pasta and mix this pouch because i ate that product once a week in japan.   after i moved here america year ago i really miss some asian food because little expensive but when i see picture i remind how good and excited because i bought this from amazon .  BUT taste little different , I was disappointed, too strong smell like a ocean . I throw garbage because i did not remember product of japan america.   i never ever buy this in america.","['cod', 'roe', 'tarako', 'spaghetti', 'lazy', 'japan', 'cheap', 'boil', 'pasta', 'pouch', 'week', 'japan', 'america', 'asian', 'food', 'little', 'expensive', 'picture', 'excited', 'little', 'different', 'strong', 'ocean', 'garbage', 'japan', 'america', 'america']",0
3580,"Outstanding product.  The greattea gives me a warm comfotable feeling and makes my senses come alive  The bags are quite large,that's a good thing because I get a bigger cup of tea with full flavor.  Just Fantastic!!!","['outstanding', 'greattea', 'warm', 'comfotable', 'feeling', 'sens', 'alive', 'bag', 'large', 'thing', 'bigger', 'cup', 'tea', 'flavor', 'fantastic']",0
3581,"Would have given it five stars, but the product needs to be 1 inch away from perfection for that to happen.  All in all, it does what I needed it to do, and in spectacular fashion.","['star', 'inch', 'perfection', 'spectacular', 'fashion']",0
3597,"This is a very nice green tea.  I had to try it since I love anything mango.  The flavor is perfect whether its hot or iced or with some creamer.  It smells amazing as well, just like a real mango!  I'd like it if the packing was more eco-friendly like Celestial Seasonings, but its still pretty nice.  The packets are individually sealed and there are no staples on on the bag so you don't get any weird taste added to the tea.","['green', 'tea', 'flavor', 'perfect', 'hot', 'iced', 'creamer', 'amazing', 'real', 'mango', 'packing', 'eco-friendly', 'celestial', 'seasoning', 'pretty', 'packet', 'staple', 'bag', 'weird', 'tea']",0
3603,"I first tried this tea when my local grocery store had it at Christmas time. I went back and bought a ton of it because it immediately became my favorite tea. I love the peppermint & ginger and I love the fresh new bud taste of white tea, over green tea leaves (Same plant, different part). This tea has it all. Mildly spicy, and smooth yet refreshing. I practically live on herbal teas and have tried lots of different ones. This is my number one all time favorite!","['tea', 'local', 'grocery', 'store', 'christmas', 'time', 'ton', 'favorite', 'tea', 'peppermint', 'ginger', 'fresh', 'new', 'bud', 'white', 'tea', 'green', 'tea', 'plant', 'different', 'tea', 'spicy', 'smooth', 'herbal', 'tea', 'lot', 'different', 'one', 'number', 'time', 'favorite']",0
3643,"When I opened the package, I thought this tea smells exactly like Italian pignoli macaroons.  But, the taste is definitely ""darker"" and more bitter; perhaps I let it steep too long, or perhaps sweetener would bring out the ""cookie"" flavor more.  Whatever.  Black, it tastes pretty similar to the Republic of Tea Vanilla Almond flavor, which I also like.  This tea seems to have bigger leaf pieces and less fannings than typical for bagged teas, BTW, so it's probably a higher grade of tea underneath the flavorings.","['package', 'tea', 'like', 'italian', 'pignoli', 'macaroon', 'darker', 'bitter', 'sweetener', 'cookie', 'flavor', 'black', 'similar', 'republic', 'tea', 'vanilla', 'almond', 'flavor', 'tea', 'bigger', 'leaf', 'piece', 'fannings', 'typical', 'tea', 'higher', 'grade', 'tea', 'flavoring']",0
3645,"Exactly what Thai Iced tea should be. I love how each tea bag is individually wrapped allowing me to take the tea anywhere for me to brew. Keep in mind, packaging can be misleading though showing the tea with milk. This tea doesn't have milk in it and you'll need to add it yourself. Aside from that, the product itself is excellent though.","['thai', 'tea', 'tea', 'bag', 'tea', 'mind', 'packaging', 'misleading', 'tea', 'milk', 'tea', 'milk', 'excellent']",0
3664,"I fell in love with this tasty snack when I grew up in England.  I guess it is fortunate that when I have opened a bag to indulge these addictive snacks, no one wants anything to do with them.  It truly is an acquired taste but once you have it you can't stop.  I love them with a cool cocktail in the evenings, especially a whiskey sour.  I buy them now by the case and can't wait to get home tonight to indulge!","['love', 'snack', 'england', 'guess', 'fortunate', 'bag', 'addictive', 'snack', 'acquired', 'cool', 'cocktail', 'evening', 'whiskey', 'sour', 'case', 'home', 'tonight']",0
3665,This is my favorite tea of all brands and all flavors. I drink it cold with no sweeteners of any kind. Of course everyone's preferences for food and drinks are different so well someone may say they dont like...,"['favorite', 'tea', 'brand', 'flavor', 'cold', 'sweetener', 'kind', 'course', 'preference', 'food', 'drink', 'different']",0
3716,"This tea is among the best i have ever had! I am a tea addict, and the delightful licorice flavor running through this tea makes it delicious!","['tea', 'best', 'tea', 'addict', 'delightful', 'licorice', 'flavor', 'tea', 'delicious']",0
3755,I like the fact that this capuccino is not that sweet. The taste is really good. I give it four stars because I like the Amaretto one even more...,"['fact', 'capuccino', 'star', 'amaretto']",0
3780,Each of the gummies are in indiviually wrapped bags.. like one. they fit perfectly in my favor bags for my wedding would for sure get these again in the future. really adorable.,"['gummies', 'bag', 'favor', 'bag', 'wedding', 'sure', 'future', 'adorable']",0
3787,chrysanthemum tea taste great with lemons and Apriva. chrysanthemum tea is caffeine free that's great for pregnant women and those with high blood pressure.,"['chrysanthemum', 'tea', 'lemon', 'apriva', 'chrysanthemum', 'tea', 'caffeine', 'free', 'pregnant', 'woman', 'high', 'blood', 'pressure']",0
3788,Soft and Stale.  We ate a few when we opened the jug but we will throw the rest away.,"['soft', 'stale', 'jug', 'rest']",0
3799,I received a small box of these Ginger and Honey crystals and I fell in love with them! What a great way to bump up your cup of hot tea. They are strong and I would recommend starting with a small portion. I ordered two bags of thirty packs and now my Daughter in Law wants a 30 Pack. Love It!,"['small', 'box', 'ginger', 'honey', 'crystal', 'love', 'way', 'cup', 'hot', 'tea', 'strong', 'small', 'portion', 'bag', 'thirty', 'pack', 'daughter', 'law', 'pack', 'love']",0
3809,I bought this for my mother who tasted the tea in a restaurant.  This is now her favorite tea.,"['mother', 'tea', 'restaurant', 'favorite', 'tea']",0
3818,"I love Arizona iced tea, and this one is quite tasty, especially for a diet version.  A great combination of lemony tea.  Please note that this review is specific to the product, not the price or the merchant.","['arizona', 'tea', 'diet', 'version', 'combination', 'lemony', 'tea', 'note', 'review', 'specific', 'price', 'merchant']",0
3825,"This ramen is so good. I also bought the Neoguri- also a good choice if you like seafood. I would highly recommend this. It microwaves well, I use pyrex. I'm deployed on a ship and it was sent out here pretty quick (relatively speaking ok? lol) and none of the ramen was damaged during VERTREP. It is spicy! Definitely seriously spicy. I cook it with minimal water so it stays that way. I love it. Will buy again. It's pretty much the highlight of my day.","['ramen', 'neoguri-', 'choice', 'seafood', 'pyrex', 'ship', 'quick', 'ok', 'lol', 'ramen', 'vertrep', 'spicy', 'minimal', 'water', 'way', 'highlight']",0
3838,"I tried peach tea at a Cracker Barrel near me and loved it.  I found it here at Amazon and bought my 6 pack and have gone thru more than half in less than two months.  I love the taste and being instant, can be made very easily for a quick drink.  I think I like this better then ice tea with lemon even and that is a favorite. Thanks for the good price Amazon and quick shipping.","['peach', 'tea', 'cracker', 'barrel', 'pack', 'half', 'month', 'instant', 'quick', 'drink', 'better', 'ice', 'tea', 'lemon', 'favorite', 'thanks', 'price', 'quick', 'shipping']",0
3870,"I've used maybe half a dozen bags of this tea in the last year and it is a delicious, consistently good quality black tea. Mainly I use it and several other Numi teas in my tea blends for making kombucha.","['dozen', 'bag', 'tea', 'delicious', 'black', 'tea', 'numi', 'tea', 'tea', 'kombucha']",0
3909,"I had high hopes when I purchased this produce, shipping was amazingly fast and I've tried it a few times. I don't enjoy the taste, and since I don't sweeten my tea, it wasn't that great, and it did nothing for my sinuses. Will not purchase again but I do recommend the seller.","['high', 'hope', 'produce', 'shipping', 'fast', 'time', 'tea', 'sinus', 'seller']",0
3939,this plant appears to be dead on arrival.... ive had in full sun since arrival and its leaves and stems are pink and not growing at all ide order another one but it will probably die in the slow shipping as well 20.00 for a dead weed... no thanks they wouldnt let me submit this review with out clicking a star... not even worth one star note the picture they used for this product has six more branches than mine...i have three,"['plant', 'dead', 'arrival', 'ive', 'sun', 'arrival', 'leaf', 'stem', 'pink', 'ide', 'slow', 'shipping', 'dead', 'weed', 'thanks', 'review', 'star', 'worth', 'star', 'note', 'picture', 'branch']",0
3954,"The particular packages had an off taste. However, the seller gave me a complete refund and didn't even make me send them back. I have ordered this item before and they were fine.","['particular', 'package', 'seller', 'complete', 'refund', 'item', 'fine']",0
3963,I just love the taste of this tea. The weird thing is it cuts your craving for sweets. I drank it in the morning and before bed and lost 20 lbs.,"['tea', 'weird', 'thing', 'craving', 'sweet', 'morning', 'bed', 'lb']",0
3982,"Upon opening the package I thought that the tea had absolutely no aroma and looked old as if it was sitting somewhere in an open container for months.  After brewing, it revealed a bland taste at best.  It was like drinking brewed hay.  I checked the expiration date which is two years from now.  Maybe I had a bad batch but it's going back.  I had a better experience with Rishi Organic Jasmine Pearl Loose Leaf Tea.  I do not recommend this tea to anyone.","['package', 'tea', 'aroma', 'old', 'open', 'container', 'month', 'bland', 'drinking', 'hay', 'expiration', 'date', 'year', 'bad', 'batch', 'better', 'experience', 'rishi', 'organic', 'jasmine', 'pearl', 'loose', 'leaf', 'tea', 'tea']",0
3991,"Being the candy-lover that I am, I wanted to buy some cute lollipops that I could pull out of my bag and enjoy whenever I felt like it. For that purpose alone, I'd give them five stars. However- at first lick, the lollipop has a slightly off taste; but this goes away after a minute and is not unbearable or disgusting in any way. I laughed quite a bit at the reviews of outraged individuals because the lollipops are 'Made in China'- I'm not dead/dying/sick. Good enough? As well, the text on the wrapper is fine- I wasn't repulsed by it and I'm not afraid to share. I'd only rewrap them if they were for presentation rather than eating. The colors are not as vivid as in the picture, and the lolipops are not glazed- so they do not have that shiny look that many others have. None of mine came broken, and they were well-wrapped. I'm happy with my purchase and plan on eating them all(minus the few that I share with friends), but I'd try something different next time.","['candy-lover', 'cute', 'bag', 'purpose', 'star', 'however-', 'lollipop', 'minute', 'unbearable', 'way', 'bit', 'review', 'outraged', 'individual', 'lollipop', ""china'-"", 'text', 'wrapper', 'fine-', 'share', 'presentation', 'color', 'vivid', 'picture', 'lolipops', 'glazed-', 'shiny', 'well-wrapped', 'happy', 'purchase', 'plan', 'share', 'friend', 'different', 'time']",0
4020,"Great taste. There is a slight bitterness to this tea, but it's black tea - it's bound to be a little bitter, especially for being so strong. The strength is perfect for customizing to taste. Some people like strong tea while others like theirs very mild, so you can add more water if you want. I like to make a fairly strong tea (the melting ice dilutes it just fine) and sweeten it myself. I like sweet tea, but usually when I get it, it just tastes like sugar water. These give me the strong tea flavor I love, and I can add the perfect amount of sweetness. Great product!","['slight', 'bitterness', 'tea', 'black', 'tea', 'little', 'bitter', 'strong', 'strength', 'perfect', 'people', 'strong', 'tea', 'theirs', 'water', 'strong', 'tea', 'melting', 'ice', 'fine', 'sweet', 'tea', 'sugar', 'water', 'strong', 'tea', 'flavor', 'perfect', 'sweetness']",0
4027,I love these noodle bowls. They taste very good and you can easily add to them if you want...such as chix or more veggies. I have referred many friends to using them.,"['noodle', 'bowl', 'chix', 'veggie', 'friend']",0
4042,This is probably the best tea I have had and this brand is always a winner.  So far I am still perfecting my taste with this particular tea but while I am experimenting looking for my perfect taste I have found it to be great weak or strong.  Depending on my mood I like strong tea sometimes but not bitter which can be a problem for tea whether to much or to little is used.  My advice would be perfect before you rate because you may just be making it wrong since I usually let my tea set longer than what is recommended to get my taste and my taste is different than anyone in my family.  They usually claim it is too strong with how much I use but for me it is perfect.  This is a pack of six so make sure you will like this kind before purchasing.,"['best', 'tea', 'brand', 'winner', 'particular', 'tea', 'perfect', 'weak', 'strong', 'depending', 'mood', 'strong', 'tea', 'bitter', 'problem', 'tea', 'little', 'advice', 'perfect', 'rate', 'wrong', 'tea', 'set', 'longer', 'different', 'family', 'strong', 'perfect', 'pack', 'make', 'sure', 'kind', 'purchasing']",0
4044,"I have very long thick hair and have been coloring it for years, so no matter how often I get my hair trimmed most of it is dry and fairly fragile. Although the aroma of this product is a little lighter than the others products of this line that I have tried, it is still a little over-powering for my taste.  My hair scent clashes with my perfume.  I hate that and that is why I try always to purchase fragrance free products.  But that issue aside- this product seems to do what it claims to do.  I'm always looking for an inexpensive product that may be the equivalent of a salon product. Well I'm sorry there just aren't any, but this conditioner comes slightly closer than most.  I did seem to see less hair in my comb as I was combing my hair out after my shower, my scalp seems to bee less dry  and my comb ran through my hair quite easily.  After drying and using the heated flate iron on my hair it appeared silky, somewhat shiny and was quite  easy to manage.","['hair', 'year', 'matter', 'hair', 'dry', 'fragile', 'aroma', 'little', 'lighter', 'product', 'line', 'little', 'over-powering', 'hair', 'scent', 'clash', 'perfume', 'try', 'free', 'product', 'issue', 'inexpensive', 'equivalent', 'salon', 'conditioner', 'closer', 'hair', 'comb', 'hair', 'shower', 'scalp', 'dry', 'comb', 'hair', 'heated', 'flate', 'iron', 'hair', 'silky', 'shiny', 'easy']",0
4046,"Despite what others are saying about these teas, they are DELICIOUS! It is the perfect amount of sweetness. The Peach ones are my favorite. The flavor isn't too strong, but you can definitely taste it. A lot healthier than drinking a flavored iced tea with diabetes amounts of sugar!","['tea', 'delicious', 'perfect', 'sweetness', 'peach', 'one', 'favorite', 'flavor', 'strong', 'lot', 'healthier', 'iced', 'tea', 'diabetes', 'amount', 'sugar']",0
